,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,death_rate,injury_rate
156196,MAR,Africa,Morocco,2020-04-17,2564.0,281.0,159.429,135.0,5.0,4.0,68.45,7.502,4.256,3.604,0.133,0.107,1.49,,,,,,,,,12952.0,956.0,0.349,0.026,816.0,0.022,0.1954,5.1,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.052652106084243366,6.845004118748968e-05
156197,MAR,Africa,Morocco,2020-04-18,2685.0,121.0,162.857,137.0,2.0,3.714,71.68,3.23,4.348,3.657,0.053,0.099,1.38,,,,,,,,,13689.0,737.0,0.369,0.02,820.0,0.022,0.1986,5.0,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.05102420856610801,7.168032784259352e-05
156198,MAR,Africa,Morocco,2020-04-19,2855.0,170.0,170.571,141.0,4.0,3.286,76.219,4.538,4.554,3.764,0.107,0.088,1.33,,,,,,,,,15123.0,1434.0,0.408,0.039,931.0,0.025,0.1832,5.5,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.04938704028021016,7.621874711009479e-05
156199,MAR,Africa,Morocco,2020-04-20,3046.0,191.0,183.286,143.0,2.0,2.429,81.318,5.099,4.893,3.818,0.053,0.065,1.29,,,,,,,,,16386.0,1263.0,0.442,0.034,1037.0,0.028,0.1767,5.7,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.04694681549573211,8.131779464005209e-05
156200,MAR,Africa,Morocco,2020-04-21,3209.0,163.0,188.714,145.0,2.0,2.714,85.669,4.352,5.038,3.871,0.053,0.072,1.24,,,,,,,,,18100.0,1714.0,0.488,0.046,1168.0,0.032,0.1616,6.2,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.04518541601745092,8.566933782006802e-05
156201,MAR,Africa,Morocco,2020-04-22,3446.0,237.0,203.143,149.0,4.0,3.143,91.996,6.327,5.423,3.978,0.107,0.084,1.18,,,,,,,,,19885.0,1785.0,0.536,0.048,1319.0,0.036,0.154,6.5,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.04323853743470691,9.199642821064331e-05
156202,MAR,Africa,Morocco,2020-04-23,3568.0,122.0,183.571,155.0,6.0,3.571,95.253,3.257,4.901,4.138,0.16,0.095,1.09,,,,,,,,,21947.0,2062.0,0.592,0.056,1422.0,0.038,0.1291,7.7,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.04344170403587444,9.525341144967363e-05
156203,MAR,Africa,Morocco,2020-04-24,3758.0,190.0,170.571,158.0,3.0,3.286,100.326,5.072,4.554,4.218,0.08,0.088,1.04,,,,,,,,,23933.0,1986.0,0.646,0.054,1569.0,0.042,0.1087,9.2,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.04204364023416711,0.00010032576239570446
156204,MAR,Africa,Morocco,2020-04-25,3897.0,139.0,173.143,159.0,1.0,3.143,104.037,3.711,4.622,4.245,0.027,0.084,0.99,,,,,,,,,25443.0,1510.0,0.686,0.041,1679.0,0.045,0.1031,9.7,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.04080061585835258,0.0001040365875614849
156205,MAR,Africa,Morocco,2020-04-26,4065.0,168.0,172.857,161.0,2.0,2.857,108.522,4.485,4.615,4.298,0.053,0.076,0.96,,,,,,,,,27399.0,1956.0,0.739,0.053,1754.0,0.047,0.0986,10.1,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.03960639606396064,0.00010852161366113321
156206,MAR,Africa,Morocco,2020-04-27,4120.0,55.0,153.429,162.0,1.0,2.714,109.99,1.468,4.096,4.325,0.027,0.072,0.92,,,,,,,,,29254.0,1855.0,0.789,0.05,1838.0,0.05,0.0835,12.0,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.03932038834951456,0.0001099899257770895
156207,MAR,Africa,Morocco,2020-04-28,4252.0,132.0,149.0,165.0,3.0,2.857,113.514,3.524,3.978,4.405,0.08,0.076,0.92,,,,,,,,,31250.0,1996.0,0.843,0.054,1879.0,0.051,0.0793,12.6,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.038805268109125116,0.00011351387485538461
156208,MAR,Africa,Morocco,2020-04-29,4321.0,69.0,125.0,168.0,3.0,2.714,115.356,1.842,3.337,4.485,0.08,0.072,0.91,,,,,,,,,32930.0,1680.0,0.888,0.045,1864.0,0.05,0.0671,14.9,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.0388798889146031,0.00011535593914631159
156209,MAR,Africa,Morocco,2020-04-30,4423.0,102.0,122.143,170.0,2.0,2.143,118.079,2.723,3.261,4.538,0.053,0.057,0.94,,,,,,,,,34841.0,1911.0,0.94,0.052,1842.0,0.05,0.0663,15.1,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.03843545105132263,0.00011807899070681235
156210,MAR,Africa,Morocco,2020-05-01,4569.0,146.0,115.857,171.0,1.0,1.857,121.977,3.898,3.093,4.565,0.027,0.05,0.98,,,,,,,,,37006.0,2165.0,0.998,0.058,1868.0,0.05,0.062,16.1,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.03742613263296126,0.00012197669196007814
156211,MAR,Africa,Morocco,2020-05-02,4729.0,160.0,118.857,173.0,2.0,2.0,126.248,4.271,3.173,4.619,0.053,0.053,1.03,,,,,,,,,39367.0,2361.0,1.062,0.064,1989.0,0.054,0.0598,16.7,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.036582787058574755,0.00012624814538831462
156212,MAR,Africa,Morocco,2020-05-03,4903.0,174.0,119.714,174.0,1.0,1.857,130.893,4.645,3.196,4.645,0.027,0.05,1.07,,,,,,,,,42112.0,2745.0,1.136,0.074,2102.0,0.057,0.057,17.6,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.035488476442994084,0.0001308933509915218
156213,MAR,Africa,Morocco,2020-05-04,5053.0,150.0,133.286,179.0,5.0,2.429,134.898,4.004,3.558,4.779,0.133,0.065,1.08,,,,,,,,,45302.0,3190.0,1.222,0.086,2293.0,0.062,0.0581,17.2,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.03542450029685335,0.00013489783858049352
156214,MAR,Africa,Morocco,2020-05-05,5219.0,166.0,138.143,181.0,2.0,2.286,139.329,4.432,3.688,4.832,0.053,0.061,1.09,,,,,,,,,49570.0,4268.0,1.337,0.115,2617.0,0.071,0.0528,18.9,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.03468097336654531,0.00013932947151228887
156215,MAR,Africa,Morocco,2020-05-06,5408.0,189.0,155.286,183.0,2.0,2.143,144.375,5.046,4.146,4.885,0.053,0.057,1.08,,,,,,,,,52958.0,3388.0,1.428,0.091,2861.0,0.077,0.0543,18.4,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.033838757396449703,0.0001443751258743932
156216,MAR,Africa,Morocco,2020-05-07,5548.0,140.0,160.714,183.0,0.0,1.857,148.113,3.738,4.291,4.885,0.0,0.05,1.05,,,,,,,,,56492.0,3534.0,1.524,0.095,3093.0,0.083,0.052,19.2,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.03298485940879596,0.00014811264762410015
156217,MAR,Africa,Morocco,2020-05-08,5711.0,163.0,163.143,186.0,3.0,2.143,152.464,4.352,4.355,4.966,0.08,0.057,1.03,,,,,,,,,59871.0,3379.0,1.615,0.091,3266.0,0.088,0.05,20.0,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.03256872701803537,0.00015246419080411605
156218,MAR,Africa,Morocco,2020-05-09,5910.0,199.0,168.714,186.0,0.0,1.857,157.777,5.313,4.504,4.966,0.0,0.05,1.02,,,,,,,,,63059.0,3188.0,1.701,0.086,3385.0,0.091,0.0498,20.1,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.03147208121827411,0.0001577768110054852
156219,MAR,Africa,Morocco,2020-05-10,6063.0,153.0,165.714,188.0,2.0,2.0,161.861,4.085,4.424,5.019,0.053,0.053,1.0,,,,,,,,,65924.0,2865.0,1.778,0.077,3402.0,0.092,0.0487,20.5,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.031007751937984496,0.00016186138834623631
156220,MAR,Africa,Morocco,2020-05-11,6281.0,218.0,175.429,188.0,0.0,1.286,167.681,5.82,4.683,5.019,0.0,0.034,0.97,,,,,,,,,68980.0,3056.0,1.86,0.082,3383.0,0.091,0.0519,19.3,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.02993153956376373,0.00016768124364220855
156221,MAR,Africa,Morocco,2020-05-12,6418.0,137.0,171.286,188.0,0.0,1.0,171.339,3.657,4.573,5.019,0.0,0.027,0.9,,,,,,,,,71815.0,2835.0,1.937,0.076,3178.0,0.086,0.0539,18.6,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.029292614521657837,0.00017133867564013603
156222,MAR,Africa,Morocco,2020-05-13,6512.0,94.0,157.714,188.0,0.0,0.714,173.848,2.509,4.21,5.019,0.0,0.019,0.83,,,,,,,,,75870.0,4055.0,2.046,0.109,3273.0,0.088,0.0482,20.8,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.02886977886977887,0.00017384815452922497
156223,MAR,Africa,Morocco,2020-05-14,6607.0,95.0,151.286,190.0,2.0,1.0,176.384,2.536,4.039,5.072,0.053,0.027,0.77,,,,,,,,,77922.0,2052.0,2.102,0.055,3061.0,0.083,0.0494,20.2,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.028757378537914335,0.00017638433000224037
156224,MAR,Africa,Morocco,2020-05-15,6652.0,45.0,134.429,190.0,0.0,0.571,177.586,1.201,3.589,5.072,0.0,0.015,0.73,,,,,,,,,81616.0,3694.0,2.201,0.1,3106.0,0.084,0.0433,23.1,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.028562838244137103,0.00017758567627893188
156225,MAR,Africa,Morocco,2020-05-16,6741.0,89.0,118.714,192.0,2.0,0.857,179.962,2.376,3.169,5.126,0.053,0.023,0.74,,,,,,,,,85004.0,3388.0,2.293,0.091,3135.0,0.085,0.0379,26.4,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.02848242100578549,0.00017996167224838843
156226,MAR,Africa,Morocco,2020-05-17,6870.0,129.0,115.286,192.0,0.0,0.571,183.406,3.444,3.078,5.126,0.0,0.015,0.77,,,,,,,,,89957.0,4953.0,2.426,0.134,3433.0,0.093,0.0336,29.8,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.02794759825327511,0.0001834055315749041
156227,MAR,Africa,Morocco,2020-05-18,6952.0,82.0,95.857,192.0,0.0,0.571,185.595,2.189,2.559,5.126,0.0,0.015,0.77,,,,,,,,,95536.0,5579.0,2.577,0.15,3794.0,0.102,0.0253,39.6,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.02761795166858458,0.0001855946514568753
156228,MAR,Africa,Morocco,2020-05-19,7023.0,71.0,86.429,193.0,1.0,0.714,187.49,1.895,2.307,5.152,0.027,0.019,0.77,,,,,,,,,100367.0,4831.0,2.707,0.13,4079.0,0.11,0.0212,47.2,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.027481133418766908,0.00018749010891565523
156229,MAR,Africa,Morocco,2020-05-20,7133.0,110.0,88.714,194.0,1.0,0.857,190.427,2.937,2.368,5.179,0.027,0.023,0.77,,,,,,,,,106004.0,5637.0,2.859,0.152,4305.0,0.116,0.0206,48.5,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.027197532594981075,0.00019042673314756782
156230,MAR,Africa,Morocco,2020-05-21,7211.0,78.0,86.286,196.0,2.0,0.857,192.509,2.082,2.304,5.233,0.053,0.023,0.75,,,,,,,,,112997.0,6993.0,3.048,0.189,5011.0,0.135,0.0172,58.1,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.027180696158646513,0.00019250906669383312
156231,MAR,Africa,Morocco,2020-05-22,7332.0,121.0,97.143,197.0,1.0,1.0,195.739,3.23,2.593,5.259,0.027,0.027,0.73,,,,,,,,,123402.0,10405.0,3.328,0.281,5969.0,0.161,0.0163,61.4,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.026868521549372613,0.00019573935334893695
156232,MAR,Africa,Morocco,2020-05-23,7406.0,74.0,95.0,198.0,1.0,0.857,197.715,1.976,2.536,5.286,0.027,0.023,0.71,,,,,,,,,133561.0,10159.0,3.602,0.274,6937.0,0.187,0.0137,73.0,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.026735079665136375,0.00019771490055949632
156233,MAR,Africa,Morocco,2020-05-24,7433.0,27.0,80.429,199.0,1.0,1.0,198.436,0.721,2.147,5.313,0.027,0.027,0.7,,,,,,,,,142882.0,9321.0,3.854,0.251,7561.0,0.204,0.0106,94.0,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.026772501009013856,0.00019843570832551123
156234,MAR,Africa,Morocco,2020-05-25,7532.0,99.0,82.857,200.0,1.0,1.143,201.079,2.643,2.212,5.339,0.027,0.031,0.71,,,,,,,,,152203.0,9321.0,4.105,0.251,8095.0,0.218,0.0102,97.7,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.026553372278279343,0.00020107867013423257
156235,MAR,Africa,Morocco,2020-05-26,7577.0,45.0,79.143,202.0,2.0,1.286,202.28,1.201,2.113,5.393,0.053,0.034,0.69,,,,,,,,,161365.0,9162.0,4.352,0.247,8714.0,0.235,0.0091,110.1,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.02665962782103735,0.00020228001641092407
156236,MAR,Africa,Morocco,2020-05-27,7601.0,24.0,66.857,202.0,0.0,1.143,202.921,0.641,1.785,5.393,0.0,0.031,0.67,,,,,,,,,170713.0,9348.0,4.604,0.252,9244.0,0.249,0.0072,138.3,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.026575450598605447,0.00020292073442515954
156237,MAR,Africa,Morocco,2020-05-28,7643.0,42.0,61.714,202.0,0.0,0.857,204.042,1.121,1.648,5.393,0.0,0.023,0.68,,,,,,,,,180189.0,9476.0,4.86,0.256,9599.0,0.259,0.0064,155.5,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.02642941253434515,0.0002040419909500716
156238,MAR,Africa,Morocco,2020-05-29,7714.0,71.0,54.571,202.0,0.0,0.714,205.937,1.895,1.457,5.393,0.0,0.019,0.7,,,,,,,,,190061.0,9872.0,5.126,0.266,9523.0,0.257,0.0057,174.5,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.026186155042779363,0.00020593744840885156
156239,MAR,Africa,Morocco,2020-05-30,7780.0,66.0,53.429,204.0,2.0,0.857,207.699,1.762,1.426,5.446,0.053,0.023,0.73,,,,,,,,,199998.0,9937.0,5.394,0.268,9491.0,0.256,0.0056,177.6,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.02622107969151671,0.00020769942294799912
156240,MAR,Africa,Morocco,2020-05-31,7807.0,27.0,53.429,205.0,1.0,0.857,208.42,0.721,1.426,5.473,0.027,0.023,0.75,,,,,,,,,209139.0,9141.0,5.641,0.247,9465.0,0.255,0.0056,177.2,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.026258485974125785,0.00020842023071401401
156241,MAR,Africa,Morocco,2020-06-01,7833.0,26.0,43.0,205.0,0.0,0.714,209.114,0.694,1.148,5.473,0.0,0.019,0.8,,,,,,,,,221554.0,12415.0,5.976,0.335,9907.0,0.267,0.0043,230.4,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.026171326439422955,0.00020911434189610246
156242,MAR,Africa,Morocco,2020-06-02,7866.0,33.0,41.286,206.0,1.0,0.571,209.995,0.881,1.102,5.499,0.027,0.015,0.87,,,,,,,,,234651.0,13097.0,6.329,0.353,10469.0,0.282,0.0039,253.6,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.026188660055936945,0.00020999532916567623
156243,MAR,Africa,Morocco,2020-06-03,7922.0,56.0,45.857,206.0,0.0,0.571,211.49,1.495,1.224,5.499,0.0,0.015,0.95,,,,,,,,,247824.0,13173.0,6.684,0.355,11016.0,0.297,0.0042,240.2,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.0260035344609947,0.00021149033786555899
156244,MAR,Africa,Morocco,2020-06-04,8003.0,81.0,51.429,208.0,2.0,0.857,213.653,2.162,1.373,5.553,0.053,0.023,1.02,,,,,,,,,261010.0,13186.0,7.04,0.356,11546.0,0.311,0.0045,224.5,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.02599025365487942,0.0002136527611636037
156245,MAR,Africa,Morocco,2020-06-05,8071.0,68.0,51.0,208.0,0.0,0.857,215.468,1.815,1.362,5.553,0.0,0.023,1.05,,,,,,,,,275349.0,14339.0,7.426,0.387,12184.0,0.329,0.0042,238.9,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.025771279890967662,0.00021546812887060423
156246,MAR,Africa,Morocco,2020-06-06,8151.0,80.0,53.0,208.0,0.0,0.571,217.604,2.136,1.415,5.553,0.0,0.015,1.12,,,,,,,,,289457.0,14108.0,7.807,0.381,12780.0,0.345,0.0041,241.1,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.025518341307814992,0.00021760385558472245
156247,MAR,Africa,Morocco,2020-06-07,8224.0,73.0,59.571,208.0,0.0,0.429,219.553,1.949,1.59,5.553,0.0,0.011,1.17,,,,,,,,,305953.0,16496.0,8.252,0.445,13831.0,0.373,0.0043,232.2,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.02529182879377432,0.00021955270621135535
156248,MAR,Africa,Morocco,2020-06-08,8302.0,78.0,67.0,208.0,0.0,0.429,221.635,2.082,1.789,5.553,0.0,0.011,1.21,,,,,,,,,322703.0,16750.0,8.704,0.452,14450.0,0.39,0.0046,215.7,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.025054203806311733,0.00022163503975762065
156249,MAR,Africa,Morocco,2020-06-09,8437.0,135.0,81.571,210.0,2.0,0.571,225.239,3.604,2.178,5.606,0.053,0.015,1.24,,,,,,,,,339571.0,16868.0,9.159,0.455,14989.0,0.404,0.0054,183.8,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.02489036387341472,0.00022523907858769518
156250,MAR,Africa,Morocco,2020-06-10,8508.0,71.0,83.714,211.0,1.0,0.714,227.135,1.895,2.235,5.633,0.027,0.019,1.19,,,,,,,,,356051.0,16480.0,9.603,0.444,15461.0,0.417,0.0054,184.7,people tested,,,,,,,,,,,,,,93.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.024800188058298072,0.00022713453604647512
156251,MAR,Africa,Morocco,2020-06-11,8537.0,29.0,76.286,211.0,0.0,0.429,227.909,0.774,2.037,5.633,0.0,0.011,1.15,,,,,,,,,372591.0,16540.0,10.049,0.446,15940.0,0.43,0.0048,209.0,people tested,,,,,,,,,,,,,,76.85,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.02471594236851353,0.000227908736980343
156252,MAR,Africa,Morocco,2020-06-12,8610.0,73.0,77.0,212.0,1.0,0.571,229.858,1.949,2.056,5.66,0.027,0.015,1.16,,,,,,,,,389142.0,16551.0,10.496,0.446,16256.0,0.438,0.0047,211.1,people tested,,,,,,,,,,,,,,76.85,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.024622531939605112,0.00022985758760697589
156253,MAR,Africa,Morocco,2020-06-13,8692.0,82.0,77.286,212.0,0.0,0.571,232.047,2.189,2.063,5.66,0.0,0.015,1.25,,,,,,,,,405898.0,16756.0,10.948,0.452,16634.0,0.449,0.0046,215.2,people tested,,,,,,,,,,,,,,76.85,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.024390243902439025,0.0002320467074889471
156254,MAR,Africa,Morocco,2020-06-14,8793.0,101.0,81.286,212.0,0.0,0.571,234.743,2.696,2.17,5.66,0.0,0.015,1.35,,,,,,,,,422520.0,16622.0,11.396,0.448,16652.0,0.449,0.0049,204.9,people tested,,,,,,,,,,,,,,76.85,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.02411008756965768,0.00023474306246552137
